author_id,active_phases,phases_count,total_papers_12y,avg_team_size_P1,avg_team_size_P2,avg_team_size_P3
https://openalex.org/A5077780288,Phase2 | Phase3,2,4,,7.666666666666667,7.0
https://openalex.org/A5055548539,Phase2 | Phase3,2,4,,7.666666666666667,7.0
https://openalex.org/A5100644358,Phase2 | Phase3,2,4,,5.0,10.0
https://openalex.org/A5075942868,Phase2 | Phase3,2,4,,4.0,5.666666666666667
https://openalex.org/A5100631510,Phase2 | Phase3,2,4,,6.0,7.0
https://openalex.org/A5100728506,Phase2 | Phase3,2,4,,19.0,4.333333333333333
https://openalex.org/A5006942750,Phase2 | Phase3,2,4,,5.0,3.6666666666666665
https://openalex.org/A5074395949,Phase2 | Phase3,2,4,,6.0,4.666666666666667
https://openalex.org/A5100318098,Phase2 | Phase3,2,4,,8.0,11.666666666666666
https://openalex.org/A5086871465,Phase2 | Phase3,2,4,,8.0,6.0
https://openalex.org/A5007654211,Phase2 | Phase3,2,4,,3.0,2.5
https://openalex.org/A5019784774,Phase2 | Phase3,2,4,,2.0,5.0
https://openalex.org/A5101457882,Phase2 | Phase3,2,4,,5.0,4.5
https://openalex.org/A5101903296,Phase2 | Phase3,2,4,,5.333333333333333,5.0
https://openalex.org/A5065090677,Phase2 | Phase3,2,4,,13.0,12.333333333333334
https://openalex.org/A5008461360,Phase2 | Phase3,2,4,,13.0,5.666666666666667
https://openalex.org/A5007203635,Phase2 | Phase3,2,4,,1.3333333333333333,1.0
https://openalex.org/A5024762397,Phase2 | Phase3,2,4,,2.5,2.0
https://openalex.org/A5063995846,Phase2 | Phase3,2,4,,4.5,6.0
https://openalex.org/A5100739602,Phase2 | Phase3,2,4,,6.0,6.666666666666667
https://openalex.org/A5001555763,Phase2 | Phase3,2,4,,4.5,4.0
https://openalex.org/A5020081385,Phase2 | Phase3,2,4,,4.0,7.333333333333333
https://openalex.org/A5051433549,Phase2 | Phase3,2,4,,6.0,7.666666666666667
https://openalex.org/A5020236384,Phase2 | Phase3,2,4,,5.0,4.666666666666667
https://openalex.org/A5089974875,Phase2 | Phase3,2,4,,5.666666666666667,7.0
https://openalex.org/A5030002011,Phase2 | Phase3,2,4,,5.0,6.0
https://openalex.org/A5101654483,Phase2 | Phase3,2,4,,10.0,8.5
https://openalex.org/A5041940283,Phase2 | Phase3,2,4,,7.0,11.0
https://openalex.org/A5033822089,Phase2 | Phase3,2,4,,5.0,10.0
https://openalex.org/A5040451293,Phase2 | Phase3,2,4,,4.5,4.0
https://openalex.org/A5007966001,Phase2 | Phase3,2,4,,5.333333333333333,7.0
https://openalex.org/A5088809750,Phase2 | Phase3,2,4,,5.0,10.0
https://openalex.org/A5061636613,Phase2 | Phase3,2,4,,4.0,4.5
https://openalex.org/A5115605111,Phase2 | Phase3,2,4,,5.0,4.666666666666667
https://openalex.org/A5100407529,Phase2 | Phase3,2,4,,6.0,6.0
https://openalex.org/A5100938329,Phase2 | Phase3,2,4,,3.0,6.0
https://openalex.org/A5024252034,Phase2 | Phase3,2,4,,6.0,4.333333333333333
https://openalex.org/A5036227113,Phase2 | Phase3,2,4,,6.0,4.666666666666667
https://openalex.org/A5048672759,Phase2 | Phase3,2,4,,7.0,13.0
https://openalex.org/A5119011514,Phase2 | Phase3,2,4,,14.0,5.666666666666667
https://openalex.org/A5100715584,Phase2 | Phase3,2,4,,8.0,7.0
https://openalex.org/A5057559318,Phase2 | Phase3,2,4,,6.5,4.0
https://openalex.org/A5055203561,Phase2 | Phase3,2,4,,5.333333333333333,5.0
https://openalex.org/A5054499257,Phase2 | Phase3,2,4,,4.0,2.0
https://openalex.org/A5102875979,Phase2 | Phase3,2,4,,2.0,6.333333333333333
https://openalex.org/A5103274281,Phase2 | Phase3,2,4,,5.0,4.0
https://openalex.org/A5034655800,Phase2 | Phase3,2,4,,4.0,4.666666666666667
https://openalex.org/A5035170265,Phase2 | Phase3,2,4,,4.0,2.0
https://openalex.org/A5025647319,Phase2 | Phase3,2,4,,4.666666666666667,7.0
https://openalex.org/A5081470277,Phase2 | Phase3,2,4,,2.0,2.0
https://openalex.org/A5005218856,Phase2 | Phase3,2,4,,4.0,6.0
https://openalex.org/A5042402971,Phase2 | Phase3,2,4,,4.666666666666667,4.0
https://openalex.org/A5053013535,Phase2 | Phase3,2,4,,9.5,7.0
https://openalex.org/A5008270789,Phase2 | Phase3,2,4,,12.333333333333334,68.0
https://openalex.org/A5017164326,Phase2 | Phase3,2,4,,5.0,8.333333333333334
https://openalex.org/A5084174771,Phase2 | Phase3,2,4,,2.6666666666666665,2.0
https://openalex.org/A5028787803,Phase2 | Phase3,2,4,,2.6666666666666665,2.0
https://openalex.org/A5100569471,Phase2 | Phase3,2,4,,5.0,7.0
https://openalex.org/A5101434432,Phase2 | Phase3,2,4,,5.0,4.333333333333333
https://openalex.org/A5063968543,Phase2 | Phase3,2,4,,6.0,4.5
https://openalex.org/A5060365994,Phase2 | Phase3,2,4,,2.5,6.5
https://openalex.org/A5072909289,Phase2 | Phase3,2,4,,9.0,6.0
https://openalex.org/A5013555130,Phase2 | Phase3,2,4,,5.0,7.333333333333333
https://openalex.org/A5028145573,Phase2 | Phase3,2,4,,4.0,5.5
https://openalex.org/A5058907035,Phase2 | Phase3,2,4,,2.6666666666666665,5.0
https://openalex.org/A5061734822,Phase2 | Phase3,2,4,,4.5,2.5
https://openalex.org/A5088425344,Phase2 | Phase3,2,4,,5.0,6.0
https://openalex.org/A5061924587,Phase2 | Phase3,2,4,,5.333333333333333,7.0
https://openalex.org/A5024766544,Phase2 | Phase3,2,4,,7.0,6.333333333333333
https://openalex.org/A5016319243,Phase2 | Phase3,2,4,,4.0,5.0
https://openalex.org/A5044887636,Phase2 | Phase3,2,4,,6.666666666666667,5.0
https://openalex.org/A5100775126,Phase2 | Phase3,2,4,,3.0,3.0
https://openalex.org/A5115598414,Phase2 | Phase3,2,4,,6.666666666666667,12.0
https://openalex.org/A5090400959,Phase2 | Phase3,2,4,,3.0,4.5
https://openalex.org/A5031138778,Phase2 | Phase3,2,4,,5.0,4.333333333333333
https://openalex.org/A5050199492,Phase2 | Phase3,2,4,,6.0,5.0
https://openalex.org/A5071209066,Phase2 | Phase3,2,4,,4.333333333333333,5.0
https://openalex.org/A5024421064,Phase2 | Phase3,2,4,,9.666666666666666,5.0
https://openalex.org/A5003454818,Phase2 | Phase3,2,4,,2.3333333333333335,4.0
https://openalex.org/A5012293053,Phase2 | Phase3,2,4,,3.0,3.0
https://openalex.org/A5036137150,Phase2 | Phase3,2,4,,7.0,6.333333333333333
https://openalex.org/A5029373406,Phase2 | Phase3,2,4,,7.5,4.5
https://openalex.org/A5100684552,Phase2 | Phase3,2,4,,8.0,6.0
https://openalex.org/A5006291239,Phase2 | Phase3,2,4,,2.0,53.0
https://openalex.org/A5101971816,Phase2 | Phase3,2,4,,3.5,8.0
https://openalex.org/A5029698162,Phase2 | Phase3,2,4,,4.0,7.0
https://openalex.org/A5091153454,Phase2 | Phase3,2,4,,4.5,4.5
https://openalex.org/A5100712255,Phase2 | Phase3,2,4,,6.0,5.666666666666667
https://openalex.org/A5100715872,Phase2 | Phase3,2,4,,6.0,6.0
https://openalex.org/A5103217076,Phase2 | Phase3,2,4,,7.333333333333333,9.0
https://openalex.org/A5045547863,Phase2 | Phase3,2,4,,4.666666666666667,4.0
https://openalex.org/A5048944835,Phase2 | Phase3,2,4,,5.0,5.666666666666667
https://openalex.org/A5010635350,Phase2 | Phase3,2,4,,4.5,6.5
https://openalex.org/A5067546540,Phase2 | Phase3,2,4,,5.0,3.0
https://openalex.org/A5100453983,Phase2 | Phase3,2,4,,3.0,5.0
https://openalex.org/A5101759715,Phase2 | Phase3,2,4,,3.0,3.0
https://openalex.org/A5101728091,Phase2 | Phase3,2,4,,3.6666666666666665,5.0
https://openalex.org/A5073322528,Phase2 | Phase3,2,4,,6.0,1.0
https://openalex.org/A5077116003,Phase2 | Phase3,2,4,,4.0,5.0
https://openalex.org/A5027070789,Phase2 | Phase3,2,4,,2.5,39.5
https://openalex.org/A5061377579,Phase2 | Phase3,2,4,,4.0,3.3333333333333335
https://openalex.org/A5031828357,Phase2 | Phase3,2,4,,4.0,6.0
https://openalex.org/A5025300008,Phase2 | Phase3,2,4,,5.0,7.666666666666667
https://openalex.org/A5034413668,Phase2 | Phase3,2,4,,4.333333333333333,2.0
https://openalex.org/A5088816007,Phase2 | Phase3,2,4,,5.0,3.6666666666666665
https://openalex.org/A5024887306,Phase2 | Phase3,2,4,,2.6666666666666665,3.0
https://openalex.org/A5073257412,Phase2 | Phase3,2,4,,3.0,3.0
https://openalex.org/A5028892313,Phase2 | Phase3,2,4,,3.3333333333333335,2.0
https://openalex.org/A5070532817,Phase2 | Phase3,2,4,,3.3333333333333335,2.0
https://openalex.org/A5030103251,Phase2 | Phase3,2,4,,4.0,11.5
https://openalex.org/A5018467880,Phase2 | Phase3,2,4,,5.333333333333333,5.0
https://openalex.org/A5116159413,Phase2 | Phase3,2,4,,7.0,5.0
https://openalex.org/A5002005849,Phase2 | Phase3,2,4,,4.0,4.666666666666667
https://openalex.org/A5101310689,Phase2 | Phase3,2,4,,4.0,3.5
https://openalex.org/A5100441085,Phase2 | Phase3,2,4,,4.0,5.0
https://openalex.org/A5087963759,Phase2 | Phase3,2,4,,6.0,5.5
https://openalex.org/A5001556143,Phase2 | Phase3,2,4,,5.0,4.0
https://openalex.org/A5029470286,Phase2 | Phase3,2,4,,6.0,6.666666666666667
https://openalex.org/A5062897561,Phase2 | Phase3,2,4,,4.5,6.5
https://openalex.org/A5100454908,Phase2 | Phase3,2,4,,11.0,4.666666666666667
https://openalex.org/A5085462947,Phase2 | Phase3,2,4,,6.0,8.0
https://openalex.org/A5063157424,Phase2 | Phase3,2,4,,3.0,5.0
https://openalex.org/A5101734440,Phase2 | Phase3,2,4,,5.5,5.5
https://openalex.org/A5034251498,Phase2 | Phase3,2,4,,4.333333333333333,2.0
https://openalex.org/A5066581122,Phase2 | Phase3,2,4,,2.6666666666666665,3.0
https://openalex.org/A5032212530,Phase2 | Phase3,2,4,,9.0,5.0
https://openalex.org/A5017297708,Phase2 | Phase3,2,4,,9.0,5.0
https://openalex.org/A5073497364,Phase2 | Phase3,2,4,,9.0,5.0
https://openalex.org/A5101778460,Phase2 | Phase3,2,4,,3.0,3.3333333333333335
https://openalex.org/A5106710466,Phase2 | Phase3,2,4,,3.0,5.0
https://openalex.org/A5024090682,Phase2 | Phase3,2,4,,4.0,2.0
https://openalex.org/A5073143213,Phase2 | Phase3,2,4,,5.333333333333333,4.0
https://openalex.org/A5058860248,Phase2 | Phase3,2,4,,5.333333333333333,4.0
https://openalex.org/A5051522934,Phase2 | Phase3,2,4,,5.0,3.0
https://openalex.org/A5088200599,Phase2 | Phase3,2,4,,3.5,5.5
https://openalex.org/A5079303745,Phase2 | Phase3,2,4,,4.0,4.5
https://openalex.org/A5046273191,Phase2 | Phase3,2,4,,4.0,5.333333333333333
https://openalex.org/A5040706649,Phase2 | Phase3,2,4,,5.0,5.0
https://openalex.org/A5032611181,Phase2 | Phase3,2,4,,2.0,2.3333333333333335
https://openalex.org/A5004269636,Phase2 | Phase3,2,4,,6.0,3.0
https://openalex.org/A5013493122,Phase2 | Phase3,2,4,,2.0,4.666666666666667
https://openalex.org/A5078388055,Phase2 | Phase3,2,4,,6.0,7.0
https://openalex.org/A5100384651,Phase2 | Phase3,2,4,,6.0,6.333333333333333
https://openalex.org/A5101698841,Phase2 | Phase3,2,4,,5.5,5.0
https://openalex.org/A5089641116,Phase2 | Phase3,2,4,,6.0,6.333333333333333
https://openalex.org/A5087117577,Phase2 | Phase3,2,4,,4.5,3.5
https://openalex.org/A5089025694,Phase2 | Phase3,2,4,,5.5,5.0
https://openalex.org/A5072950347,Phase2 | Phase3,2,4,,4.0,4.0
https://openalex.org/A5062197836,Phase2 | Phase3,2,4,,4.0,4.0
https://openalex.org/A5058198609,Phase2 | Phase3,2,4,,4.0,4.666666666666667
https://openalex.org/A5061204988,Phase2 | Phase3,2,4,,2.3333333333333335,3.0
https://openalex.org/A5063733873,Phase2 | Phase3,2,4,,4.0,5.0
https://openalex.org/A5089488563,Phase2 | Phase3,2,4,,16.0,13.0
https://openalex.org/A5028987932,Phase2 | Phase3,2,4,,4.333333333333333,8.0
https://openalex.org/A5004256092,Phase2 | Phase3,2,4,,4.0,8.5
https://openalex.org/A5054315462,Phase2 | Phase3,2,4,,3.0,5.0
https://openalex.org/A5058694720,Phase2 | Phase3,2,4,,4.0,1.0
https://openalex.org/A5101916545,Phase2 | Phase3,2,4,,10.0,7.666666666666667
https://openalex.org/A5075231368,Phase2 | Phase3,2,4,,5.0,6.666666666666667
https://openalex.org/A5011438044,Phase2 | Phase3,2,4,,3.3333333333333335,5.0
https://openalex.org/A5038138281,Phase2 | Phase3,2,4,,3.0,3.6666666666666665
https://openalex.org/A5100634206,Phase2 | Phase3,2,4,,7.0,4.333333333333333
https://openalex.org/A5013240070,Phase2 | Phase3,2,4,,5.0,6.333333333333333
https://openalex.org/A5001632786,Phase2 | Phase3,2,4,,4.0,6.0
https://openalex.org/A5100442958,Phase2 | Phase3,2,4,,4.666666666666667,6.0
https://openalex.org/A5023113072,Phase2 | Phase3,2,4,,4.0,7.0
https://openalex.org/A5053017921,Phase2 | Phase3,2,4,,5.5,3.0
https://openalex.org/A5039926801,Phase2 | Phase3,2,4,,3.0,3.0
https://openalex.org/A5018826118,Phase2 | Phase3,2,4,,3.0,4.0
https://openalex.org/A5080021423,Phase2 | Phase3,2,4,,5.666666666666667,3.0
https://openalex.org/A5016560262,Phase2 | Phase3,2,4,,3.5,2.0
https://openalex.org/A5052281721,Phase2 | Phase3,2,4,,5.333333333333333,5.0
https://openalex.org/A5031564416,Phase2 | Phase3,2,4,,2.0,4.0
https://openalex.org/A5057551403,Phase2 | Phase3,2,4,,3.0,3.0
https://openalex.org/A5082462463,Phase2 | Phase3,2,4,,3.0,3.5
https://openalex.org/A5082093721,Phase2 | Phase3,2,4,,2.5,3.5
https://openalex.org/A5101420290,Phase2 | Phase3,2,4,,3.0,4.333333333333333
https://openalex.org/A5110717045,Phase2 | Phase3,2,4,,3.3333333333333335,13.0
https://openalex.org/A5011311174,Phase2 | Phase3,2,4,,3.5,3.0
https://openalex.org/A5033339412,Phase2 | Phase3,2,4,,6.666666666666667,4.0
https://openalex.org/A5042894708,Phase2 | Phase3,2,4,,5.0,16.666666666666668
https://openalex.org/A5100770105,Phase2 | Phase3,2,4,,5.0,7.666666666666667
https://openalex.org/A5077537623,Phase2 | Phase3,2,4,,4.0,5.0
https://openalex.org/A5100446780,Phase2 | Phase3,2,4,,6.0,6.0
https://openalex.org/A5101989101,Phase2 | Phase3,2,4,,5.0,6.333333333333333
https://openalex.org/A5036987087,Phase2 | Phase3,2,4,,4.0,5.0
https://openalex.org/A5021915238,Phase2 | Phase3,2,4,,5.5,6.5
https://openalex.org/A5035541867,Phase2 | Phase3,2,4,,6.0,4.0
https://openalex.org/A5043717909,Phase2 | Phase3,2,4,,4.0,3.5
https://openalex.org/A5062012469,Phase2 | Phase3,2,4,,2.0,2.5
https://openalex.org/A5043729517,Phase2 | Phase3,2,4,,4.5,5.5
https://openalex.org/A5109221025,Phase2 | Phase3,2,4,,4.0,5.0
https://openalex.org/A5090178873,Phase2 | Phase3,2,4,,5.0,3.0
https://openalex.org/A5108116638,Phase2 | Phase3,2,4,,2.0,6.0
https://openalex.org/A5006575032,Phase2 | Phase3,2,4,,6.0,6.666666666666667
https://openalex.org/A5044278032,Phase2 | Phase3,2,4,,3.6666666666666665,3.0
https://openalex.org/A5019008916,Phase2 | Phase3,2,4,,4.0,6.0
https://openalex.org/A5004614202,Phase2 | Phase3,2,4,,4.0,3.0
https://openalex.org/A5102866876,Phase2 | Phase3,2,4,,8.0,5.0
https://openalex.org/A5027565657,Phase2 | Phase3,2,4,,5.333333333333333,10.0
https://openalex.org/A5113621542,Phase2 | Phase3,2,4,,4.0,3.5
https://openalex.org/A5001196438,Phase2 | Phase3,2,4,,5.0,5.0
https://openalex.org/A5103227499,Phase2 | Phase3,2,4,,5.5,8.0
https://openalex.org/A5101882679,Phase2 | Phase3,2,4,,6.0,7.666666666666667
https://openalex.org/A5007767305,Phase2 | Phase3,2,4,,7.0,6.0
https://openalex.org/A5100324928,Phase2 | Phase3,2,4,,6.0,10.0
https://openalex.org/A5100409482,Phase2 | Phase3,2,4,,6.0,4.0
https://openalex.org/A5036378701,Phase2 | Phase3,2,4,,23.0,4.0
https://openalex.org/A5010208394,Phase2 | Phase3,2,4,,2.6666666666666665,3.0
https://openalex.org/A5101467892,Phase2 | Phase3,2,4,,8.0,8.333333333333334
https://openalex.org/A5109502047,Phase2 | Phase3,2,4,,8.0,4.333333333333333
https://openalex.org/A5101131635,Phase2 | Phase3,2,4,,4.0,9.0
https://openalex.org/A5065927604,Phase2 | Phase3,2,4,,5.0,3.6666666666666665
https://openalex.org/A5005063429,Phase2 | Phase3,2,4,,7.5,4.5
https://openalex.org/A5037121552,Phase2 | Phase3,2,4,,4.333333333333333,4.0
https://openalex.org/A5026451492,Phase2 | Phase3,2,4,,7.0,6.666666666666667
https://openalex.org/A5063097131,Phase2 | Phase3,2,4,,6.0,6.666666666666667
https://openalex.org/A5052344240,Phase2 | Phase3,2,4,,2.0,5.0
https://openalex.org/A5057938305,Phase2 | Phase3,2,4,,3.0,6.0
https://openalex.org/A5039892427,Phase2 | Phase3,2,4,,4.0,2.5
https://openalex.org/A5002853978,Phase2 | Phase3,2,4,,2.5,3.0
https://openalex.org/A5082944496,Phase2 | Phase3,2,4,,4.0,4.0
https://openalex.org/A5060944435,Phase2 | Phase3,2,4,,4.5,6.0
https://openalex.org/A5045247121,Phase2 | Phase3,2,4,,8.0,6.0
https://openalex.org/A5112751533,Phase2 | Phase3,2,4,,8.0,1.6666666666666667
https://openalex.org/A5023157087,Phase2 | Phase3,2,4,,3.0,5.0
https://openalex.org/A5109009818,Phase2 | Phase3,2,4,,5.0,3.0
https://openalex.org/A5079795665,Phase2 | Phase3,2,4,,4.0,5.5
https://openalex.org/A5102850422,Phase2 | Phase3,2,4,,6.0,5.666666666666667
https://openalex.org/A5103669810,Phase2 | Phase3,2,4,,5.0,3.3333333333333335
https://openalex.org/A5101694525,Phase2 | Phase3,2,4,,5.0,3.0
https://openalex.org/A5113092492,Phase2 | Phase3,2,4,,2.0,8.0
https://openalex.org/A5100445359,Phase2 | Phase3,2,4,,3.0,6.666666666666667
https://openalex.org/A5109303191,Phase2 | Phase3,2,4,,6.0,6.333333333333333
https://openalex.org/A5050611071,Phase2 | Phase3,2,4,,6.0,5.0
https://openalex.org/A5061521072,Phase2 | Phase3,2,4,,3.6666666666666665,4.0
https://openalex.org/A5063872527,Phase2 | Phase3,2,4,,4.0,5.0
https://openalex.org/A5084369635,Phase2 | Phase3,2,4,,3.0,9.0
https://openalex.org/A5100602783,Phase2 | Phase3,2,4,,4.0,6.0
https://openalex.org/A5038575631,Phase2 | Phase3,2,4,,9.0,10.0
https://openalex.org/A5044369814,Phase2 | Phase3,2,4,,11.0,8.0
https://openalex.org/A5100331581,Phase2 | Phase3,2,4,,8.0,5.0
https://openalex.org/A5045261921,Phase2 | Phase3,2,4,,2.5,2.5
https://openalex.org/A5067112373,Phase2 | Phase3,2,4,,3.0,4.0
https://openalex.org/A5100402511,Phase2 | Phase3,2,4,,4.0,6.666666666666667
https://openalex.org/A5061786454,Phase2 | Phase3,2,4,,3.0,3.0
https://openalex.org/A5100435931,Phase2 | Phase3,2,4,,3.0,8.0
https://openalex.org/A5037004693,Phase2 | Phase3,2,4,,5.0,14.5
https://openalex.org/A5038927324,Phase2 | Phase3,2,4,,2.6666666666666665,5.0
https://openalex.org/A5100456489,Phase2 | Phase3,2,4,,4.333333333333333,6.0
https://openalex.org/A5048316347,Phase2 | Phase3,2,4,,4.333333333333333,7.0
https://openalex.org/A5100420053,Phase2 | Phase3,2,4,,6.0,6.333333333333333
https://openalex.org/A5070528616,Phase2 | Phase3,2,4,,7.0,15.5
https://openalex.org/A5050399056,Phase2 | Phase3,2,4,,3.5,5.0
https://openalex.org/A5059854763,Phase2 | Phase3,2,4,,6.333333333333333,6.0
https://openalex.org/A5100607719,Phase2 | Phase3,2,4,,11.0,5.0
https://openalex.org/A5085217555,Phase2 | Phase3,2,4,,4.666666666666667,6.0
https://openalex.org/A5045998157,Phase2 | Phase3,2,4,,3.0,4.333333333333333
https://openalex.org/A5100633582,Phase2 | Phase3,2,4,,8.0,33.0
https://openalex.org/A5100380531,Phase2 | Phase3,2,4,,6.0,7.0
https://openalex.org/A5024267456,Phase2 | Phase3,2,4,,4.0,3.0
https://openalex.org/A5052433375,Phase2 | Phase3,2,4,,13.0,11.666666666666666
https://openalex.org/A5079118288,Phase2 | Phase3,2,4,,5.0,8.0
https://openalex.org/A5036803554,Phase2 | Phase3,2,4,,5.0,6.0
https://openalex.org/A5100376713,Phase2 | Phase3,2,4,,6.666666666666667,2.0
https://openalex.org/A5043818225,Phase2 | Phase3,2,4,,5.0,6.0
https://openalex.org/A5068607707,Phase2 | Phase3,2,4,,5.5,4.5
https://openalex.org/A5082326455,Phase2 | Phase3,2,4,,4.0,4.0
https://openalex.org/A5100680196,Phase2 | Phase3,2,4,,3.0,4.666666666666667
https://openalex.org/A5101421089,Phase2 | Phase3,2,4,,4.0,4.5
https://openalex.org/A5113780680,Phase2 | Phase3,2,4,,5.666666666666667,7.0
https://openalex.org/A5074795048,Phase2 | Phase3,2,4,,3.0,4.0
https://openalex.org/A5088567310,Phase2 | Phase3,2,4,,2.5,3.0
https://openalex.org/A5084422511,Phase2 | Phase3,2,4,,6.0,5.0
https://openalex.org/A5080536104,Phase2 | Phase3,2,4,,3.6666666666666665,4.0
https://openalex.org/A5031363132,Phase2 | Phase3,2,4,,12.0,5.666666666666667
https://openalex.org/A5051933558,Phase2 | Phase3,2,4,,3.0,3.3333333333333335
https://openalex.org/A5087186042,Phase2 | Phase3,2,4,,2.0,7.0
https://openalex.org/A5032647220,Phase2 | Phase3,2,4,,5.666666666666667,5.0
https://openalex.org/A5100748274,Phase2 | Phase3,2,4,,3.0,6.5
https://openalex.org/A5002697118,Phase2 | Phase3,2,4,,3.0,100.0
https://openalex.org/A5013781210,Phase2 | Phase3,2,4,,5.5,8.0
https://openalex.org/A5045788474,Phase2 | Phase3,2,4,,5.0,3.0
https://openalex.org/A5023411013,Phase2 | Phase3,2,4,,2.0,22.666666666666668
https://openalex.org/A5073326611,Phase2 | Phase3,2,4,,6.333333333333333,5.0
https://openalex.org/A5086251333,Phase2 | Phase3,2,4,,10.333333333333334,3.0
https://openalex.org/A5016926155,Phase2 | Phase3,2,4,,4.0,4.5
https://openalex.org/A5101934594,Phase2 | Phase3,2,4,,4.0,5.666666666666667
https://openalex.org/A5101812597,Phase2 | Phase3,2,4,,3.0,6.0
https://openalex.org/A5108745759,Phase2 | Phase3,2,4,,2.0,5.0
https://openalex.org/A5020642685,Phase2 | Phase3,2,4,,2.0,4.333333333333333
https://openalex.org/A5059520325,Phase2 | Phase3,2,4,,5.5,6.5
https://openalex.org/A5016778287,Phase2 | Phase3,2,4,,5.5,5.0
https://openalex.org/A5080775281,Phase2 | Phase3,2,4,,5.666666666666667,5.0
https://openalex.org/A5089126336,Phase2 | Phase3,2,4,,5.0,7.333333333333333
https://openalex.org/A5012917880,Phase2 | Phase3,2,4,,5.5,5.0
https://openalex.org/A5109879581,Phase2 | Phase3,2,4,,7.0,9.333333333333334
https://openalex.org/A5101659953,Phase2 | Phase3,2,4,,1.0,5.333333333333333
https://openalex.org/A5042090398,Phase2 | Phase3,2,4,,3.0,33.666666666666664
https://openalex.org/A5052176475,Phase2 | Phase3,2,4,,7.333333333333333,5.0
https://openalex.org/A5100317271,Phase2 | Phase3,2,4,,3.3333333333333335,7.0
https://openalex.org/A5015786241,Phase2 | Phase3,2,4,,4.0,3.6666666666666665
https://openalex.org/A5024654529,Phase2 | Phase3,2,4,,3.0,7.333333333333333
https://openalex.org/A5076728540,Phase2 | Phase3,2,4,,6.333333333333333,3.0
https://openalex.org/A5041973503,Phase2 | Phase3,2,4,,3.0,4.0
https://openalex.org/A5061617562,Phase2 | Phase3,2,4,,5.0,9.0
https://openalex.org/A5047033347,Phase2 | Phase3,2,4,,5.0,2.0
https://openalex.org/A5110636610,Phase2 | Phase3,2,4,,3.5,7.0
https://openalex.org/A5039558528,Phase2 | Phase3,2,4,,3.0,6.0
https://openalex.org/A5101457182,Phase2 | Phase3,2,4,,5.0,4.0
https://openalex.org/A5056094234,Phase2 | Phase3,2,4,,4.5,5.5
https://openalex.org/A5070590353,Phase2 | Phase3,2,4,,4.0,3.0
https://openalex.org/A5100321950,Phase2 | Phase3,2,4,,6.5,6.0
https://openalex.org/A5091791132,Phase2 | Phase3,2,4,,5.666666666666667,3.0
https://openalex.org/A5029438350,Phase2 | Phase3,2,4,,4.5,9.5
https://openalex.org/A5071855354,Phase2 | Phase3,2,4,,4.0,5.0
https://openalex.org/A5083586305,Phase2 | Phase3,2,4,,4.0,5.0
https://openalex.org/A5020280286,Phase2 | Phase3,2,4,,3.0,3.5
https://openalex.org/A5100462957,Phase2 | Phase3,2,4,,4.0,6.333333333333333
https://openalex.org/A5076063708,Phase2 | Phase3,2,4,,3.0,5.333333333333333
https://openalex.org/A5036439921,Phase2 | Phase3,2,4,,4.333333333333333,4.0
https://openalex.org/A5048599365,Phase2 | Phase3,2,4,,5.0,4.0
https://openalex.org/A5100751609,Phase2 | Phase3,2,4,,5.0,8.333333333333334
https://openalex.org/A5054157314,Phase2 | Phase3,2,4,,5.0,5.0
https://openalex.org/A5075728541,Phase2 | Phase3,2,4,,8.0,5.5
https://openalex.org/A5073050758,Phase2 | Phase3,2,4,,2.5,3.0
https://openalex.org/A5050535596,Phase2 | Phase3,2,4,,9.0,11.0
https://openalex.org/A5028049984,Phase2 | Phase3,2,4,,7.0,13.333333333333334
https://openalex.org/A5101472134,Phase2 | Phase3,2,4,,4.0,7.0
https://openalex.org/A5101715411,Phase2 | Phase3,2,4,,6.0,6.0
https://openalex.org/A5101857439,Phase2 | Phase3,2,4,,4.0,11.0
https://openalex.org/A5111933401,Phase2 | Phase3,2,4,,5.5,9.0
https://openalex.org/A5056713905,Phase2 | Phase3,2,4,,3.5,3.5
https://openalex.org/A5042663394,Phase2 | Phase3,2,4,,4.0,3.5
https://openalex.org/A5087574762,Phase2 | Phase3,2,4,,6.333333333333333,10.0
https://openalex.org/A5064416033,Phase2 | Phase3,2,4,,3.0,4.0
https://openalex.org/A5100383082,Phase2 | Phase3,2,4,,4.0,39.0
https://openalex.org/A5100329447,Phase2 | Phase3,2,4,,10.0,6.5
https://openalex.org/A5068694303,Phase2 | Phase3,2,4,,3.5,4.0
https://openalex.org/A5101786339,Phase2 | Phase3,2,4,,1.0,6.333333333333333
https://openalex.org/A5103834539,Phase2 | Phase3,2,4,,6.5,4.5
https://openalex.org/A5010873419,Phase2 | Phase3,2,4,,8.0,6.666666666666667
https://openalex.org/A5069413253,Phase2 | Phase3,2,4,,8.5,7.5
https://openalex.org/A5056298877,Phase2 | Phase3,2,4,,5.0,6.0
https://openalex.org/A5001736710,Phase2 | Phase3,2,4,,2.0,2.0
https://openalex.org/A5070446496,Phase2 | Phase3,2,4,,3.5,4.5
https://openalex.org/A5003791969,Phase2 | Phase3,2,4,,3.6666666666666665,4.0
https://openalex.org/A5017598424,Phase2 | Phase3,2,4,,4.0,3.0
https://openalex.org/A5041969260,Phase2 | Phase3,2,4,,4.0,4.0
https://openalex.org/A5057856791,Phase2 | Phase3,2,4,,4.0,1.5
https://openalex.org/A5050147609,Phase2 | Phase3,2,4,,5.0,4.0
