work_id,resolved_work_id,status,error_stage,error_detail,reference_count_total,reference_count_with_primary_topic,reference_count_missing_primary_topic,reference_count_unresolved,reference_topic_coverage,reference_field_diversity,reference_entropy,hss_reference_share,cs_core_reference_share,processed_at_utc
W4416062143,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4403367693,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W7125351172,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4400480240,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4405037660,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4404341053,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4416138629,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4388092149,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W7125367450,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4415877540,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4393213681,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4400517215,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W7135143916,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4400376898,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4414855219,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4405562547,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4403578592,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4416952977,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4416378484,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W7133737747,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4402717089,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4405468125,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4403929286,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4414536829,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4386384784,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4414836711,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W7128815885,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W7125759641,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4405309094,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4415317228,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4416042343,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4417348360,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4416083440,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:26.277874
W4403346013,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4416237343,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4403667034,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4416054129,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4416083904,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4403964296,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4404569510,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4375958899,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4405034230,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4416434791,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4416329855,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W7134016739,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W7124817951,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4415032181,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4415345278,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4416254760,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W7125877288,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W7133365555,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4417297025,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W7130237533,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W7125826601,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4417446093,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4417270352,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4366999998,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4405766627,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4415314449,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W7128397109,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4416138750,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4414845277,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4417089521,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4403571029,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.393491
W4415056010,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4414814590,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W7128809280,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415089879,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415279622,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4302011654,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4404401804,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4414804952,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4391212851,,OK,,,23,22,1,,,2,0.47413931305783735,0.0,0.8181818181818182,2026-06-09T21:03:31.394494
W4392538601,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415014107,,OK,,,40,39,1,,,2,0.11924692639624491,0.02564102564102564,0.9743589743589743,2026-06-09T21:03:31.394494
W4416050568,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4399062398,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4414741262,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W7131476462,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W7129366143,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4396243655,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4406032132,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415097137,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415020522,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4379933141,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4414818345,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4403576962,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415194264,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4416064202,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4403345137,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4416184631,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4404570269,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4417223245,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4417308493,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4405089172,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415162362,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4414898111,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4417128642,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415158358,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4403995667,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W7125350789,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W7133267517,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W7125406502,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4400222301,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W7134859766,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4417400170,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W7131191341,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415234115,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4414849166,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4417002356,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415064687,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4406031777,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4403883212,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4414816912,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4414897997,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4417063440,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4405900253,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4416366142,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4414769688,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4392089944,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415317167,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4403787243,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4416439964,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4416682644,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4415101297,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4414756229,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W7119146280,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4417256934,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4416613142,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4400141806,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4417308236,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4417348410,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4391835514,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:31.394494
W4417284742,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4402345767,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W7134860719,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4400518579,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W7125877752,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4384615764,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W7124447181,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4414683889,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4416247041,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4415021854,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4415019137,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4407570835,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4407806374,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4403789193,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4416233075,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4415105147,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4416774665,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.017261
W4416780445,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4416430741,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4388329032,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4391555629,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415286599,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4417115481,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4417252812,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4406785180,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7119234548,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4402502335,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4402705072,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4414854655,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4417449790,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4403747681,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415312745,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4414595156,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4406840715,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415348221,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4403570354,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415248342,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4414897529,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7127981330,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4416116775,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4388717800,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7135428752,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7116913551,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4389712798,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4414805743,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7128809283,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415249477,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4417129247,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4416529503,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4417525477,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4416258110,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4404341714,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4404573268,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4416157893,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4389156572,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7131836462,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4414854662,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415311056,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415948548,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4403996111,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415961931,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4404649015,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4400572651,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7128008330,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4417113827,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4400517582,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4414902899,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7133336469,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4225493409,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4403345786,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4406033234,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4417134662,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7131428638,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7135182952,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4362707083,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4416766480,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4378942247,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415965563,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4406604229,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4417085246,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4389713941,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4417300151,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4414743704,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7131191915,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415262046,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4390306358,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4403621451,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7135018187,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4415134368,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4399794949,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4395483863,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4403785821,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4401203209,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7125787654,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4417101790,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W7134017396,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4307125096,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4387559738,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4392019595,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4407123607,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:36.018266
W4402385948,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4414755724,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4414565273,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4415249257,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4402706365,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4400222197,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4403709864,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W7128096514,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4416111952,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4414973937,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4381827097,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4416118456,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4415056828,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4416074399,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4387800319,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4415345646,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4327810756,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W7117339982,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
W4414683764,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T21:03:40.310893
