work_id,year,arxiv_type,status_std,has_any_openalex_metrics,has_openalex_references,usable_for_count_analysis,composition_metrics_eligible,usable_for_composition_analysis,openalex_matched_reference_count,log1p_openalex_matched_reference_count,openalex_topic_resolved_reference_count,openalex_topic_missing_reference_count,openalex_reference_field_diversity_raw,openalex_reference_entropy_raw,hss_share_among_matched_refs_raw,cs_share_among_matched_refs_raw,openalex_reference_field_diversity,openalex_reference_entropy,hss_share_among_matched_refs,cs_share_among_matched_refs,flag_blank_status,flag_status_inferred,flag_not_enriched,flag_no_openalex_references,flag_ok_count_only,flag_ok_for_composition,flag_count_missing,flag_count_zero,flag_count_positive,flag_zero_but_raw_composition_not_missing,flag_positive_count_but_no_topic_resolved,flag_topic_resolved_gt_total,flag_topic_missing_gt_total
W4405172895,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415315018,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7118742117,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416371271,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416931787,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7127540577,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415286744,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405035779,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415037217,2025,Type 2 (Science),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7130762702,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4407719458,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415330324,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416167057,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399351690,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7134861280,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4389364551,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7135243136,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4390962796,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4406735028,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415275704,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417258194,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7125920285,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7131910457,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417116211,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7133364253,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414686428,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7134992102,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416955709,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417100260,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7117850735,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7125377740,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417440091,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415963337,2025,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4389470818,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414460965,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7131640357,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7125122630,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4393335517,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7131405512,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417161960,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405750652,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7133363358,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416157267,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415110306,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4387929269,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4402955246,2024,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4404988068,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414566398,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416245110,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7131818114,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7134852925,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415037794,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416057182,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405253411,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415309887,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4407632022,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4309804065,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4410313021,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403344168,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415307710,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417298712,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414461097,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7135053650,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7130236602,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7133570296,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7125877450,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417262109,2025,Type 2 (Science),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7117339770,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417063360,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4379087823,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4388032012,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414761904,2025,Type 2 (Science),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4388843496,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4407422863,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415068563,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4221140718,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4407012606,2025,Type 2 (Science),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416522452,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7128545389,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403572869,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415250709,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399115445,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415111749,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4404400359,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7124513443,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4406030925,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415878283,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4389599329,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417249509,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4283766019,2022,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4386437493,2023,Type 2 (Science),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417095602,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4294828629,2022,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4226537777,2022,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405034088,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4392425855,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4407569693,2025,Type 2 (Science),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417447095,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4386875664,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403585910,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4286588184,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4407385120,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4320812549,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4396819437,2024,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405433488,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414930140,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7129046953,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417293468,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415203457,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7117126817,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4389820632,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4383173618,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414891815,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417012919,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7125825366,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4390136727,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416157689,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7117760267,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7130762582,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7125915072,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417286482,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415186524,2025,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417012910,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415331348,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417448863,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416072428,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416383387,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4398879838,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399695790,2024,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415100198,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417302315,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414942243,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4303939358,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4307537512,2022,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415348464,2025,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7119557539,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399270614,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414877175,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4317832380,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414834414,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7127391177,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415344107,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414992395,2025,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4389760884,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417119101,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7125831453,2026,Type 3 (HSS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415976936,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399400023,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4312121795,2022,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4366999335,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4402713188,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417142586,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416010018,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4377866263,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4386395775,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4386043392,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416868023,2025,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4392934707,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4393023335,2024,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4307786694,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4221148689,2022,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4391159082,2024,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414844078,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416437397,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4224926235,2022,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7135141069,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4386185061,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4310414546,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4389116151,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4367189607,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4307120875,2022,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4385005380,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
